epochs,batch_size,init_lr,lr_red,model_depth,loss,kernel_size,auc
15.0,64.0,0.001,no,6.0,bce,"(20, 10, 5)",0.8769205029052003
15.0,64.0,0.001,no,6.0,bce,"(40, 20, 10)",0.8809930544784161
15.0,64.0,0.001,no,6.0,bce,"(60, 30, 15)",0.8604459342254404
15.0,64.0,0.001,no,6.0,wbce,"(20, 10, 5)",0.8381307737817356
15.0,64.0,0.001,no,6.0,wbce,"(40, 20, 10)",0.8489315426117653
15.0,64.0,0.001,no,6.0,wbce,"(60, 30, 15)",0.8868635518220214
15.0,64.0,0.001,no,9.0,bce,"(20, 10, 5)",0.8895091162891887
15.0,64.0,0.001,no,9.0,bce,"(40, 20, 10)",0.8776826410523578
15.0,64.0,0.001,no,9.0,bce,"(60, 30, 15)",0.8683784074381743
15.0,64.0,0.001,no,9.0,wbce,"(20, 10, 5)",0.8873249911098829
15.0,64.0,0.001,no,9.0,wbce,"(40, 20, 10)",0.8809382174002659
15.0,64.0,0.001,no,9.0,wbce,"(60, 30, 15)",0.8291130969313669
15.0,64.0,0.001,no,12.0,bce,"(20, 10, 5)",0.8857606105544996
15.0,64.0,0.001,no,12.0,bce,"(40, 20, 10)",0.8561188827110603
15.0,64.0,0.001,no,12.0,bce,"(60, 30, 15)",0.8610793041595873
15.0,64.0,0.001,no,12.0,wbce,"(20, 10, 5)",0.8640878843425885
15.0,64.0,0.001,no,12.0,wbce,"(40, 20, 10)",0.883161719247803
15.0,64.0,0.001,no,12.0,wbce,"(60, 30, 15)",0.8548038763789768
15.0,64.0,0.0001,yes,6.0,bce,"(20, 10, 5)",0.7092343562363858
15.0,64.0,0.0001,yes,6.0,bce,"(40, 20, 10)",0.7304042248841339
15.0,64.0,0.0001,yes,6.0,bce,"(60, 30, 15)",0.7286558973649949
15.0,64.0,0.0001,yes,6.0,wbce,"(20, 10, 5)",0.6663103206444968
15.0,64.0,0.0001,yes,6.0,wbce,"(40, 20, 10)",0.697617849300233
15.0,64.0,0.0001,yes,6.0,wbce,"(60, 30, 15)",0.6983599795527718
15.0,64.0,0.0001,yes,9.0,bce,"(20, 10, 5)",0.6835177246500965
15.0,64.0,0.0001,yes,9.0,bce,"(40, 20, 10)",0.7484720911245689
15.0,64.0,0.0001,yes,9.0,bce,"(60, 30, 15)",0.7701504957712126
15.0,64.0,0.0001,yes,9.0,wbce,"(20, 10, 5)",0.7044240267619813
15.0,64.0,0.0001,yes,9.0,wbce,"(40, 20, 10)",0.7012506222466697
15.0,64.0,0.0001,yes,9.0,wbce,"(60, 30, 15)",0.7413704961879942
15.0,64.0,0.0001,yes,12.0,bce,"(20, 10, 5)",0.7091668781053918
15.0,64.0,0.0001,yes,12.0,bce,"(40, 20, 10)",0.7370649546346968
15.0,64.0,0.0001,yes,12.0,bce,"(60, 30, 15)",0.7575233706539258
15.0,64.0,0.0001,yes,12.0,wbce,"(20, 10, 5)",0.6711943291487925
15.0,64.0,0.0001,yes,12.0,wbce,"(40, 20, 10)",0.7192008846846197
15.0,64.0,0.0001,yes,12.0,wbce,"(60, 30, 15)",0.7262523497850387
15.0,64.0,0.0001,no,6.0,bce,"(20, 10, 5)",0.7918577448374879
15.0,64.0,0.0001,no,6.0,bce,"(40, 20, 10)",0.8785857108690371
15.0,64.0,0.0001,no,6.0,bce,"(60, 30, 15)",0.84945918552559
15.0,64.0,0.0001,no,6.0,wbce,"(20, 10, 5)",0.7871401288280993
15.0,64.0,0.0001,no,6.0,wbce,"(40, 20, 10)",0.8711614714892214
15.0,64.0,0.0001,no,6.0,wbce,"(60, 30, 15)",0.8756107100524755
15.0,64.0,0.0001,no,9.0,bce,"(20, 10, 5)",0.8295667141496298
15.0,64.0,0.0001,no,9.0,bce,"(40, 20, 10)",0.8698579646889945
15.0,64.0,0.0001,no,9.0,bce,"(60, 30, 15)",0.8711080264750057
15.0,64.0,0.0001,no,9.0,wbce,"(20, 10, 5)",0.8154081438586381
15.0,64.0,0.0001,no,9.0,wbce,"(40, 20, 10)",0.8888228382527837
15.0,64.0,0.0001,no,9.0,wbce,"(60, 30, 15)",0.8242159885808079
15.0,64.0,0.0001,no,12.0,bce,"(20, 10, 5)",0.8218261427235
15.0,64.0,0.0001,no,12.0,bce,"(40, 20, 10)",0.8732793846724117
15.0,64.0,0.0001,no,12.0,bce,"(60, 30, 15)",0.859804837238419
15.0,64.0,0.0001,no,12.0,wbce,"(20, 10, 5)",0.8445538719494959
15.0,64.0,0.0001,no,12.0,wbce,"(40, 20, 10)",0.8820428168136165
15.0,64.0,0.0001,no,12.0,wbce,"(60, 30, 15)",0.8697736263418103
15.0,64.0,1e-05,yes,6.0,bce,"(20, 10, 5)",0.6382276781755061
15.0,64.0,1e-05,yes,6.0,bce,"(40, 20, 10)",0.701856619508638
